Wall time,Step,Value
1738700777.6026032,605,3.8311710357666016
1738700778.695055,614,5.34798002243042
1738700778.9347298,616,4.041559219360352
1738700779.0600166,617,4.961971759796143
1738700781.0094767,633,4.628836631774902
1738700782.7891288,648,5.690807342529297
1738700784.6184182,664,5.179034233093262
1738700785.530036,672,5.098324775695801
1738700787.9410036,675,4.648316383361816
1738700788.3237162,676,4.042905330657959
1738700789.5109541,682,5.149367332458496
1738700789.7570298,684,4.962460517883301
1738700789.877437,685,4.927262783050537
1738700790.4858274,690,5.904162883758545
1738700793.1600604,712,5.10178279876709
1738700794.1346707,720,5.223404407501221
1738700795.5443532,732,4.964214324951172
1738700796.2469354,738,5.502684116363525
1738700796.829068,743,4.266541004180908
1738700797.5303636,749,4.703420162200928
1738700823.263961,762,5.0238938331604
1738700825.2128496,778,5.2616143226623535
1738700826.065731,785,5.5587286949157715
1738700826.189541,786,5.557854175567627
1738700829.8633196,817,5.123685836791992
1738700830.4396715,822,4.962793827056885
1738700835.1895626,838,5.518738746643066
1738700835.678776,842,5.559669017791748
1738700837.3740373,856,5.724544048309326
1738700837.8701794,860,4.961487293243408
1738700838.8309677,868,5.039892673492432
1738700839.5313869,874,6.079558849334717
1738700839.7612276,876,5.619419097900391
1738700840.3650417,881,5.435210227966309
1738700840.9705865,886,4.996424198150635
1738700841.3348742,889,5.471485137939453
1738700841.9412827,894,5.107594966888428
1738700845.7479417,902,5.5194549560546875
1738700845.87614,903,5.5764384269714355
1738700846.747282,910,5.7888617515563965
1738700847.351733,915,5.841263771057129
1738700849.5064893,933,4.901172161102295
1738700850.8467193,944,5.330886363983154
1738700851.3083003,948,6.3635663986206055
1738700851.8781931,953,5.946908473968506
1738700853.0278962,963,5.40665864944458
1738700856.8249736,976,6.523343086242676
1738700859.1279242,991,5.887995719909668
1738700859.861244,997,6.210131645202637
1738700861.2077193,1008,5.775858402252197
1738700866.0115612,1049,5.41243839263916
1738700870.6729054,1065,5.871664047241211
1738700870.7925339,1066,4.93538761138916
1738700871.156874,1069,5.598128318786621
1738700872.5075388,1080,5.533622741699219
1738700874.3538926,1095,5.622154235839844
1738700876.08669,1110,5.659592151641846
1738700876.665763,1115,6.007651329040527
1738700877.5911734,1123,6.791964054107666
1738700903.2976048,1136,5.594304084777832
1738700904.9999943,1150,5.030242919921875
1738700905.757826,1156,6.288803577423096
1738700906.2409823,1160,6.442165851593018
1738700906.7294366,1164,5.952114582061768
1738700910.199039,1194,6.65708589553833
1738700910.3139193,1195,6.133817672729492
1738700914.1637769,1204,6.151529312133789
1738700915.734554,1217,6.217091083526611
1738700916.237812,1221,6.400296688079834
1738700916.4804397,1223,5.830367088317871
1738700916.850182,1226,5.437226295471191
1738700917.5897048,1232,6.436971187591553
1738700918.6910641,1241,6.185576915740967
1738700919.1828742,1245,5.948698997497559
1738700919.5308738,1248,6.239224433898926
1738700919.993554,1252,5.951026439666748
1738700921.0337665,1261,5.413752555847168
1738700921.2680395,1263,5.486661434173584
1738700922.1958237,1271,5.399670124053955
1738700928.5416055,1300,6.022048473358154
1738700932.0366702,1329,6.1733574867248535
1738700932.1524005,1330,6.314188003540039
1738700932.3841264,1332,5.702079772949219
1738700933.660701,1343,5.902783393859863
1738700937.1504378,1351,6.452842712402344
1738700939.2974045,1366,6.743227005004883
1738700943.3119218,1399,6.377692699432373
1738700943.8907151,1404,5.901333332061768
1738700945.2865455,1416,6.280770301818848
1738700945.7519014,1420,6.250068187713623
1738700946.0997186,1423,6.995458602905273
1738700950.1935177,1432,6.662628650665283
1738700950.8103435,1437,6.76107931137085
1738700951.5280588,1443,7.014853477478027
1738700951.648073,1444,6.301165580749512
1738700952.7371252,1453,6.5423712730407715
1738700956.0866463,1481,5.637628078460693
1738700956.771757,1487,6.677476406097412
1738700956.8862188,1488,6.4817214012146
1738700957.455929,1493,6.018139362335205
1738700983.3019378,1506,6.15562105178833
1738700983.5470543,1508,6.865706920623779
1738700984.3936703,1515,6.086518287658691
1738700984.5099874,1516,6.25985050201416
1738700985.6268892,1525,6.797017574310303
1738700985.9899678,1528,6.117808818817139
1738700987.4541304,1540,5.763689041137695
1738700988.0513542,1545,6.59206485748291
1738700988.2843826,1547,6.502305030822754
1738700990.4690604,1566,5.393192768096924
1738700994.4407487,1576,5.713456630706787
1738700995.051119,1581,5.964022159576416
1738700995.2975037,1583,6.721475124359131
1738700997.6005738,1602,6.8782429695129395
1738700997.8422384,1604,6.227085590362549
1738700998.0844946,1606,6.408311367034912
1738700998.2055883,1607,6.170139312744141
1738700998.8076255,1612,6.426702499389648
1738700999.7899742,1620,6.12789249420166
1738701000.2477558,1624,5.939493656158447
1738701000.4791763,1626,6.309172630310059
1738701000.5947874,1627,6.7823686599731445
1738701006.625287,1655,6.269137382507324
1738701012.048252,1700,6.268680095672607
1738701014.8496113,1724,5.663729190826416
1738701019.114251,1736,6.091617584228516
1738701021.1646738,1753,5.669224739074707
1738701021.537425,1756,6.550713062286377
1738701022.2692719,1762,5.793114185333252
1738701022.7568374,1766,6.838070869445801
1738701025.7887604,1792,6.3901567459106445
1738701025.905426,1793,6.6776909828186035
1738701030.8563435,1811,6.184915542602539
1738701032.3062947,1823,7.238251686096191
1738701033.1530933,1830,6.293421745300293
1738701035.2881763,1848,6.050192356109619
1738701036.3183057,1857,6.287971019744873
1738701037.1226187,1864,6.758959770202637
1738701037.8104556,1870,5.990149974822998
1738701037.9256413,1871,5.904446125030518
1738701062.926726,1875,5.896647930145264
1738701064.187503,1885,5.982107639312744
1738701064.4321017,1887,6.117272853851318
1738701065.8969505,1899,6.2099127769470215
1738701066.8967798,1907,6.825451850891113
1738701068.3707423,1919,5.931304454803467
1738701076.2679224,1963,6.0688796043396
1738701078.82244,1984,6.417877197265625
1738701079.182961,1987,6.851375102996826
1738701079.6774619,1991,6.440328121185303
1738701080.6285326,1999,5.8688063621521
1738701081.8880556,2010,6.164494037628174
1738701088.6195703,2043,5.918137550354004
1738701088.746112,2044,5.930047988891602
1738701090.9338622,2062,6.737057685852051
1738701091.1710484,2064,6.5626959800720215
1738701091.535359,2067,6.44337272644043
1738701092.0182593,2071,6.098941326141357
1738701093.397415,2083,6.502208709716797
1738701101.282913,2126,5.782208442687988
1738701102.595978,2137,6.840972900390625
1738701105.0950654,2158,6.325759410858154
1738701105.4456654,2161,6.02136754989624
1738701105.910596,2165,6.311596393585205
1738701109.884051,2176,6.835762977600098
1738701110.8067074,2183,6.1002726554870605
1738701113.9569805,2209,6.531174182891846
1738701115.9828136,2226,7.12614631652832
1738701116.2154074,2228,6.900759696960449
1738701116.4491394,2230,7.307847023010254
1738701118.3088343,2246,6.371824741363525
1738701142.9527125,2250,6.389944076538086
1738701143.4518638,2254,6.423208713531494
1738701146.2638469,2277,6.4113359451293945
1738701146.9941087,2283,6.454276084899902
1738701147.113448,2284,6.218737602233887
1738701147.8500044,2290,7.138359546661377
1738701149.489578,2304,5.971602916717529
1738701149.7196417,2306,6.825405597686768
1738701149.9482906,2308,6.578357219696045
1738701151.32636,2320,5.877220153808594
1738701151.5562346,2322,6.5960307121276855
1738701158.7296157,2358,6.702968597412109
1738701159.2153866,2362,6.663433074951172
1738701161.0003781,2377,6.890330791473389
1738701161.345779,2380,6.567883014678955
1738701162.500164,2390,5.728188514709473
1738701162.7305567,2392,5.801098823547363
1738701163.075685,2395,5.706295490264893
1738701167.009726,2405,6.462623596191406
1738701168.0023527,2413,6.09898567199707
1738701168.8651779,2420,6.47568941116333
1738701172.6806676,2452,5.4344401359558105
1738701173.7120433,2461,6.349832057952881
1738701178.3563764,2477,7.3034820556640625
1738701178.5198808,2478,5.887728214263916
1738701182.061532,2507,6.5949788093566895
1738701182.1802216,2508,6.352286338806152
1738701183.767342,2521,6.802298069000244
1738701186.0708222,2541,6.589083671569824
1738701186.3007867,2543,6.195830821990967
1738701186.6472516,2546,6.8788299560546875
1738701192.3310857,2570,6.385923862457275
1738701193.1822252,2577,6.302862644195557
1738701195.1362622,2593,6.278993129730225
1738701195.2532158,2594,6.242404460906982
1738701195.6025884,2597,5.973137378692627
1738701196.759156,2607,6.000776290893555
1738701198.0362,2618,6.204504489898682
1738701198.1518867,2619,6.671904563903809
1738701225.4054492,2627,7.022739887237549
1738701226.2593093,2634,7.646983623504639
1738701226.757026,2638,6.46644401550293
1738701228.11657,2649,6.035422325134277
1738701230.1748781,2666,6.058310508728027
1738701231.8122082,2680,7.6413984298706055
1738701232.0411415,2682,6.428360462188721
1738701233.193209,2692,6.033084392547607
1738701233.3076112,2693,6.755094528198242
1738701236.4685047,2700,6.417979717254639
1738701238.9910765,2717,7.045070171356201
1738701239.724999,2723,6.603808879852295
1738701240.9307528,2733,6.152453422546387
1738701243.3078825,2753,6.573874473571777
1738701245.6008096,2773,6.479037284851074
1738701250.113539,2787,6.461547374725342
1738701251.0921483,2795,5.910213470458984
1738701253.154924,2812,6.729063510894775
1738701254.3601499,2822,6.07523250579834
1738701255.172811,2829,6.3295674324035645
1738701256.5630374,2841,7.0288496017456055
1738701257.3736696,2848,7.167446136474609
1738701260.883453,2854,7.268245220184326
1738701261.0121143,2855,6.279763221740723
1738701262.117755,2864,6.396847248077393
1738701264.5493386,2884,6.4708333015441895
1738701265.282013,2890,7.075484752655029
1738701265.4109128,2891,6.457330703735352
1738701266.3639367,2899,7.024784088134766
1738701267.5126476,2909,6.540027618408203
1738701269.1213415,2923,6.2798638343811035
1738701273.5752454,2937,7.041028022766113
1738701273.9409065,2940,6.625695705413818
1738701274.0618207,2941,6.768730163574219
1738701275.8682292,2956,6.710079193115234
1738701278.0434408,2974,6.602560043334961
1738701279.3228498,2985,6.909684658050537
1738701280.601004,2996,6.513166427612305
1738701280.835917,2998,6.570416450500488
1738701305.6233482,3004,6.616031646728516
1738701305.8604703,3006,6.023853302001953
1738701305.982977,3007,6.437302589416504
1738701306.8351986,3014,6.29376220703125
1738701306.9622395,3015,6.816311359405518
1738701308.7949169,3030,6.4896697998046875
1738701310.9780536,3048,6.485872268676758
1738701312.827655,3064,5.835183143615723
1738701313.0598824,3066,6.5188188552856445
1738701316.689166,3076,6.462289810180664
1738701317.4898262,3080,6.499330520629883
1738701317.6095343,3081,6.962607383728027
1738701318.3392022,3087,6.274402141571045
1738701318.7023888,3090,6.884549617767334
1738701319.66022,3098,7.381157875061035
1738701321.7373302,3115,6.760322570800781
1738701322.6943173,3123,6.6307525634765625
1738701323.739375,3132,6.745501518249512
1738701323.9696124,3134,6.831095218658447
1738701324.2054462,3136,7.693358421325684
1738701325.3690479,3146,6.357303619384766
1738701329.876516,3160,6.338437080383301
1738701331.8146768,3176,6.389832019805908
1738701333.1380768,3187,6.151592254638672
1738701333.3748791,3189,6.340919494628906
1738701333.6293614,3191,6.154428005218506
1738701335.3646247,3206,6.2982378005981445
1738701335.4787376,3207,5.988447666168213
1738701336.2797108,3214,5.851879596710205
1738701341.0592217,3230,6.551783561706543
1738701342.6477919,3243,6.554760932922363
1738701343.1227224,3247,5.871300220489502
1738701344.1080246,3255,6.679573059082031
1738701347.5725434,3284,6.64668083190918
1738701348.0318134,3288,5.809577465057373
1738701348.3739614,3291,6.426452159881592
1738701349.2945442,3299,6.71138858795166
1738701354.2406392,3317,7.107646942138672
1738701354.6033566,3320,6.600802421569824
1738701355.4627554,3327,6.2541584968566895
1738701356.4245746,3335,7.157272815704346
1738701357.0446494,3340,6.573110103607178
1738701357.7728333,3346,6.823715686798096
1738701358.4606068,3352,6.3096137046813965
1738701359.3750713,3360,6.756397247314453
1738701388.0677123,3390,6.634774684906006
1738701390.2766407,3408,7.585671424865723
1738701390.6316586,3411,6.952029228210449
1738701391.6156418,3419,6.417042255401611
1738701392.083226,3423,6.664164066314697
1738701392.6539817,3428,6.811550140380859
1738701393.107665,3432,6.425623893737793
1738701393.788261,3438,7.147793292999268
1738701394.5929053,3445,6.04876184463501
1738701398.2727895,3452,6.513419151306152
1738701399.146796,3459,7.306800842285156
1738701399.511861,3462,6.442723274230957
1738701400.3498368,3469,5.93279504776001
1738701403.5125396,3495,6.4447736740112305
1738701405.4575832,3512,6.911468029022217
1738701410.8060248,3534,6.340856552124023
1738701411.8941844,3543,6.459105968475342
1738701412.0136268,3544,6.242917060852051
1738701413.5792398,3557,7.7771220207214355
1738701414.4338408,3564,5.995471000671387
1738701415.0349865,3569,6.935976505279541
1738701415.156228,3570,7.607149124145508
1738701415.505799,3573,7.312092304229736
1738701415.9697616,3577,6.6628098487854
1738701418.064433,3595,6.361700534820557
1738701423.0095825,3613,6.378085136413574
1738701423.72689,3619,6.11293888092041
1738701424.8178778,3628,6.847714424133301
1738701427.3193507,3649,6.933647155761719
1738701427.434368,3650,6.492710113525391
1738701428.0152848,3655,7.225081920623779
1738701435.0574336,3691,7.097794055938721
1738701436.7360435,3705,7.347846984863281
1738701437.6162822,3712,6.2584357261657715
1738701439.544309,3728,6.64362907409668
1738701440.0098753,3732,5.684430122375488
1738701440.356836,3735,7.471806049346924
1738701467.096912,3753,6.709949970245361
1738701468.4406455,3764,6.494283199310303
1738701468.8135448,3767,6.368591785430908
1738701468.9368293,3768,6.918087482452393
1738701471.594011,3790,5.665383815765381
1738701471.8397682,3792,6.778722763061523
1738701472.3160076,3796,6.199855804443359
1738701472.8850243,3801,6.129388809204102
1738701473.2288015,3804,5.575797080993652
1738701474.4942799,3815,6.294629096984863
1738701479.4455938,3833,6.99664306640625
1738701480.0510967,3838,6.318502426147461
1738701481.130867,3847,6.86673641204834
1738701482.0993125,3855,6.564929962158203
1738701482.4664176,3858,7.121450901031494
1738701483.0744255,3863,6.489713668823242
1738701485.3095126,3882,7.360320568084717
1738701485.425124,3883,6.022266387939453
1738701485.8850343,3887,6.567865371704102
1738701486.6899226,3894,6.54750394821167
1738701491.095193,3907,6.422101974487305
1738701493.2874222,3925,6.227810382843018
1738701495.2507074,3941,6.666811943054199
1738701496.2983081,3950,6.783112049102783
1738701496.4133492,3951,6.729104042053223
1738701497.211584,3958,6.345042705535889
1738701501.9761481,3976,6.702793598175049
1738701509.1396446,4034,7.642394065856934
1738701510.4277143,4045,7.83146858215332
1738701516.1011674,4069,6.459460258483887
1738701518.5236893,4089,6.821192741394043
1738701519.252912,4095,6.931402683258057
1738701547.1316638,4126,7.252161502838135
1738701547.917331,4132,6.480218410491943
1738701548.7952933,4139,8.423450469970703
1738701549.292545,4143,6.781446933746338
1738701552.3514261,4168,6.9188456535339355
1738701553.4106543,4177,5.855655670166016
1738701554.813757,4189,7.571786403656006
1738701555.0444918,4191,6.8015875816345215
1738701559.3092365,4203,6.2637739181518555
1738701563.8995888,4241,6.483226776123047
1738701565.42076,4254,6.939404487609863
1738701565.6494825,4256,7.345780849456787
1738701565.7641566,4257,6.863794326782227
1738701572.6167226,4291,6.672084331512451
1738701573.237123,4296,6.955341339111328
1738701574.0717976,4303,6.676370620727539
1738701574.2010849,4304,6.548315525054932
1738701576.386322,4322,6.835949420928955
1738701577.647479,4333,6.74488639831543
1738701578.7847903,4343,6.891970157623291
1738701581.7267323,4350,6.393593788146973
1738701584.601011,4368,6.454330921173096
1738701586.0783923,4380,6.404592514038086
1738701586.8126252,4386,6.473909378051758
1738701587.536879,4392,6.729373455047607
1738701588.8353984,4403,6.145188808441162
1738701590.2437387,4415,6.823342323303223
1738701591.058061,4422,7.524840831756592
1738701594.477848,4427,6.774145126342773
1738701594.7230232,4429,6.199484825134277
1738701596.074999,4440,6.223837852478027
1738701597.5313528,4452,6.6611409187316895
1738701598.5108075,4460,6.125196933746338
1738701598.6298044,4461,5.985994815826416
1738701600.0636272,4473,6.254045486450195
1738701600.5311692,4477,7.074681282043457
1738701601.8373697,4488,6.422609806060791
1738701628.1276314,4506,7.08110237121582
1738701628.2479098,4507,6.575957775115967
1738701629.0987458,4514,6.073792934417725
1738701630.320991,4524,6.174413681030273
1738701633.2308714,4548,6.708743572235107
1738701635.9157693,4571,6.481642246246338
1738701636.0333076,4572,7.585989475250244
1738701638.7562902,4575,6.48933219909668
1738701639.6244595,4579,6.85832405090332
1738701640.0056212,4582,6.510371208190918
1738701640.488635,4586,6.729553699493408
1738701641.8252778,4597,6.658820152282715
1738701642.0643573,4599,7.157607555389404
1738701643.9883447,4615,6.664666652679443
1738701645.523372,4628,6.326605796813965
1738701646.8005645,4639,6.6915178298950195
1738701647.9584007,4649,7.309870719909668
1738701653.119116,4669,6.5700225830078125
1738701655.4383688,4688,6.605711460113525
1738701656.8656044,4700,6.667489528656006
1738701657.3227975,4704,7.0696892738342285
1738701657.4367151,4705,6.852860450744629
1738701663.0771744,4729,6.152035236358643
1738701664.288152,4739,7.012420654296875
1738701665.4918299,4749,7.416851997375488
1738701665.9813724,4753,6.182504653930664
1738701666.3347244,4756,6.385859966278076
1738701666.4563322,4757,7.128000736236572
1738701666.6951234,4759,7.017725467681885
1738701669.6754112,4784,6.89878511428833
1738701670.2666242,4789,6.743271827697754
1738701670.8601592,4794,7.114599704742432
1738701675.084609,4806,6.846742153167725
1738701675.6894016,4811,7.7744140625
1738701679.0925994,4839,5.913052082061768
1738701679.341107,4841,7.273051738739014
1738701679.819463,4845,6.717663288116455
1738701680.2868688,4849,7.513933181762695
1738701680.5201137,4851,7.195871829986572
1738701681.106627,4856,6.831193447113037
1738701681.9382477,4863,6.228949069976807
1738701682.4152248,4867,7.1251983642578125
1738701683.1347163,4873,7.530115127563477
1738701708.0457838,4878,6.08841609954834
1738701709.1530056,4887,6.883445739746094
1738701710.38011,4897,7.391899108886719
1738701712.4298263,4914,6.2580885887146
1738701713.2671728,4921,6.181764125823975
1738701714.5176256,4932,7.728395462036133
1738701714.9770305,4936,6.849246025085449
1738701719.7125773,4953,7.02193021774292
1738701720.684211,4961,6.595585823059082
1738701721.0421789,4964,7.708344459533691
1738701724.3062546,4991,6.937608242034912
1738701725.582113,5002,7.402489185333252
1738701725.9234366,5005,6.88475227355957
1738701726.3793392,5009,7.236094951629639
1738701727.1868336,5016,7.011620998382568
1738701727.4166915,5018,6.279037952423096
1738701727.531272,5019,7.439751148223877
1738701732.5214312,5037,6.890719413757324
1738701734.9886208,5057,6.474041938781738
1738701735.1173613,5058,6.832286357879639
1738701735.7285082,5063,6.637664794921875
1738701735.8492641,5064,7.308157920837402
1738701738.5140908,5087,7.042644023895264
1738701739.657131,5097,6.32454252243042
1738701743.16656,5103,7.549447059631348
1738701743.5222416,5106,6.504558086395264
1738701744.1527843,5111,7.519922733306885
1738701744.7583864,5116,6.3142924308776855
1738701745.1164262,5119,6.514617443084717
1738701747.4355106,5138,6.851847171783447
1738701747.9265018,5142,6.078637599945068
1738701748.2950702,5145,6.237083435058594
1738701748.996402,5151,7.410429954528809
1738701750.0473547,5160,6.385278224945068
1738701750.5195668,5164,6.17997407913208
1738701751.5968187,5173,7.25272274017334
1738701751.7158506,5174,7.349110126495361
1738701756.4871476,5191,6.850869655609131
1738701759.0424914,5212,6.47523307800293
1738701759.283049,5214,6.515239238739014
1738701759.4063392,5215,7.6958489418029785
1738701760.0052783,5220,7.0027384757995605
1738701761.6164684,5234,7.541242599487305
1738701761.7315419,5235,6.776584625244141
1738701761.8491695,5236,7.0757737159729
1738701762.199077,5239,6.143660545349121
1738701787.6718316,5253,6.677201747894287
1738701788.1694965,5257,6.422286510467529
1738701790.357038,5275,6.696784973144531
1738701792.9013276,5296,8.304208755493164
1738701794.0447326,5306,6.669164180755615
1738701798.4418712,5325,6.72915506362915
1738701799.4641078,5329,7.199477195739746
1738701799.9619184,5333,7.7282233238220215
1738701800.9452379,5341,7.544929027557373
1738701801.9228132,5349,7.065942287445068
1738701802.0439963,5350,6.857074737548828
1738701802.8845603,5357,6.269993305206299
1738701803.3696725,5361,7.338990688323975
1738701803.6074219,5363,7.083763599395752
1738701804.9160194,5374,6.613472938537598
1738701805.493245,5379,6.771950721740723
1738701806.861932,5391,7.22218132019043
1738701807.2048347,5394,6.698069095611572
1738701811.2321417,5404,6.752915382385254
1738701814.7636564,5433,7.118355751037598
1738701816.3305893,5446,7.208444118499756
1738701817.137218,5453,7.245035648345947
1738701817.7076602,5458,6.831392288208008
1738701818.1637871,5462,6.398461818695068
1738701818.39059,5464,5.9032769203186035
1738701818.7299078,5467,7.21164608001709
1738701822.7150607,5478,6.588479518890381
1738701824.1931174,5490,6.816450119018555
1738701824.9275415,5496,6.7730231285095215
1738701827.8366034,5520,6.5379557609558105
1738701829.103162,5531,6.7218475341796875
1738701829.216843,5532,6.489587783813477
1738701830.1512327,5540,6.365537643432617
1738701831.0950317,5548,6.46271276473999
1738701834.6011777,5554,6.614755153656006
1738701835.9528873,5565,6.905213356018066
1738701836.9329312,5573,6.4931488037109375
1738701838.383564,5585,6.530579566955566
1738701840.4431992,5602,6.839000225067139
1738701841.3953416,5610,6.1164679527282715
1738701841.6342359,5612,7.426403999328613
1738701842.5876005,5620,6.77864408493042
1738701842.8279998,5622,6.65925931930542
1738701867.7215593,5629,6.217198371887207
1738701868.2194743,5633,6.76247501373291
1738701868.596852,5636,6.920680522918701
1738701871.022171,5656,6.204479217529297
1738701873.5350103,5677,6.659950256347656
1738701874.3353631,5684,6.768005847930908
1738701874.9074457,5689,6.925256729125977
1738701879.3676722,5703,7.005331516265869
1738701880.1023302,5709,6.165273189544678
1738701881.1964056,5718,7.031979560852051
1738701881.4352026,5720,6.779543876647949
1738701881.9079604,5724,7.243185997009277
1738701882.147017,5726,6.649429798126221
1738701882.9822948,5733,7.134942054748535
1738701883.1049316,5734,6.689661026000977
1738701885.3886688,5753,7.893004894256592
1738701886.56572,5763,5.8411478996276855
1738701886.9186954,5766,5.820211887359619
1738701887.0355968,5767,7.49327278137207
1738701887.1527293,5768,6.916621685028076
1738701891.8822887,5784,7.3484272956848145
1738701892.7407877,5791,7.304103374481201
1738701893.2270346,5795,7.295269012451172
1738701894.0788631,5802,7.521994113922119
1738701894.820641,5808,7.263926029205322
1738701897.5213168,5831,7.30911922454834
1738701897.8627346,5834,7.970769882202148
1738701898.092146,5836,6.932230472564697
1738701898.3212268,5838,6.874875545501709
1738701905.4158795,5874,5.730005741119385
1738701905.9032757,5878,6.245530605316162
1738701906.1470141,5880,6.8710856437683105
1738701908.6569982,5901,7.11500358581543
1738701910.1474648,5914,6.811759948730469
1738701911.0864553,5922,6.550709247589111
1738701914.080568,5925,7.107532501220703
1738701914.3651063,5926,6.214735984802246
1738701914.7416074,5929,6.6808695793151855
1738701915.9527798,5939,6.746818542480469
1738701916.2024589,5941,7.34937858581543
1738701916.805617,5946,6.420466423034668
1738701917.5250416,5952,7.135749816894531
1738701918.7405493,5962,6.80355167388916
1738701918.8602653,5963,7.513180732727051
1738701919.2290087,5966,6.859407901763916
1738701920.1801994,5974,7.538723945617676
1738701923.1314619,5999,6.718587398529053
1738701950.0280044,6024,6.620710372924805
1738701951.0169826,6032,6.926009178161621
1738701953.5432615,6053,6.5644707679748535
1738701953.7770872,6055,7.191910266876221
1738701954.2449636,6059,6.436202526092529
1738701954.3621693,6060,6.586320400238037
1738701955.1833825,6067,7.525550365447998
1738701955.7652867,6072,5.844213485717773
1738701963.3940156,6112,6.8077192306518555
1738701966.7508311,6141,7.545689582824707
1738701971.5881398,6158,5.744347095489502
1738701971.9580925,6161,6.312427520751953
1738701974.9985678,6186,7.50409460067749
1738701975.9618733,6194,7.271892070770264
1738701976.650611,6200,7.026663303375244
1738701983.799792,6237,6.265222072601318
1738701983.9211988,6238,6.660634994506836
1738701984.5310872,6243,6.554887294769287
1738701985.4928906,6251,6.638306140899658
1738701985.8560727,6254,8.015974044799805
1738701985.9758236,6255,8.222593307495117
1738701986.097094,6256,7.117467880249023
1738701986.5895908,6260,6.715757846832275
1738701988.8285322,6279,6.247037410736084
1738701989.520255,6285,6.984591007232666
1738701990.4682007,6293,6.65545129776001
1738701990.8251743,6296,6.459183216094971
1738701994.0424106,6300,6.307203769683838
1738701995.0257375,6307,7.138739585876465
1738701995.755425,6313,6.714753150939941
1738701997.4466681,6327,6.823651313781738
1738701998.1724758,6333,6.130146503448486
1738702000.0855734,6349,6.884644031524658
1738702002.6373785,6371,7.316029071807861
1738702027.2745152,6376,6.3913164138793945
1738702027.711973,6379,7.016146183013916
1738702028.9262657,6389,6.483922481536865
1738702030.4948058,6402,7.263730049133301
1738702032.59394,6419,6.856133937835693
1738702033.0651312,6423,7.265347003936768
1738702033.641808,6428,7.361542701721191
1738702033.8716831,6430,6.629202842712402
1738702035.9565125,6448,6.959329128265381
1738702039.2167327,6452,7.5163445472717285
1738702039.5824518,6455,6.828711032867432
1738702040.5728498,6463,7.124582767486572
1738702042.0125904,6475,7.213565349578857
1738702043.3369553,6486,7.146779537200928
1738702044.6682997,6497,7.308038711547852
1738702045.4763033,6504,6.959460735321045
1738702045.5907805,6505,6.471128463745117
1738702046.3898647,6512,7.954695224761963
1738702046.6185756,6514,6.266448020935059
