Wall time,Step,Value
1738700047.6411042,6307,2.254901170730591
1738700048.370608,6313,2.018953561782837
1738700050.0650923,6327,2.437558889389038
1738700050.795469,6333,2.294762134552002
1738700052.7101965,6349,2.2922675609588623
1738700055.2370613,6371,2.4753384590148926
1738700080.0914664,6376,2.4555418491363525
1738700080.5031831,6379,2.360647439956665
1738700081.729444,6389,2.1742143630981445
1738700083.3108163,6402,2.219285011291504
1738700085.3965702,6419,1.8299951553344727
1738700085.8577514,6423,2.271683692932129
1738700086.4317553,6428,1.9014711380004883
1738700086.660552,6430,2.3554434776306152
1738700088.7224545,6448,1.8143974542617798
1738700091.9476533,6452,2.685699224472046
1738700092.3436224,6455,1.7178711891174316
1738700093.3289025,6463,2.047085762023926
1738700094.7999737,6475,2.307493209838867
1738700096.1312816,6486,1.9258801937103271
1738700097.4515674,6497,2.2576329708099365
1738700098.261639,6504,2.252558708190918
1738700098.3787806,6505,2.197213888168335
1738700099.1966805,6512,2.271545171737671
1738700099.4310126,6514,2.370901346206665
1738700099.667422,6516,2.0652337074279785
1738700100.022017,6519,2.006223678588867
1738700103.709736,6527,2.15631103515625
1738700104.1427472,6530,2.0267200469970703
1738700104.2618206,6531,1.835162878036499
1738700104.6214957,6534,1.5344867706298828
1738700105.4848633,6541,2.325437307357788
1738700106.5899472,6550,2.3578104972839355
1738700107.0758908,6554,2.2225897312164307
1738700111.2378106,6589,2.2282540798187256
1738700116.1475031,6606,2.027371644973755
1738700116.5165672,6609,2.2937631607055664
1738700117.1452622,6614,2.0960593223571777
1738700117.265916,6615,1.8898975849151611
1738700117.6301076,6618,2.114410638809204
1738700122.1911294,6656,2.3037610054016113
1738700123.2391946,6665,2.170825481414795
1738700123.3563056,6666,1.8865989446640015
1738700124.0531962,6672,2.436100959777832
1738700128.0404348,6682,1.9675474166870117
1738700128.7649202,6688,2.3465540409088135
1738700129.0220017,6690,1.9719330072402954
1738700129.5128176,6694,1.9019583463668823
1738700129.8900099,6697,2.2396047115325928
1738700130.6251383,6703,2.4343037605285645
1738700130.8742535,6705,2.061892032623291
1738700131.7358816,6712,2.267927646636963
1738700132.3449306,6717,1.921692967414856
1738700133.7684717,6729,2.4157609939575195
1738700134.7005029,6737,2.121006727218628
1738700159.9241076,6750,1.7789204120635986
1738700161.0781465,6759,1.9114209413528442
1738700161.825939,6765,1.7862187623977661
1738700162.0670679,6767,1.9646662473678589
1738700162.3087282,6769,2.32474946975708
1738700165.0072215,6791,2.319648027420044
1738700165.24661,6793,2.324094533920288
1738700165.7157393,6797,1.9971071481704712
1738700168.5873952,6822,1.965131402015686
1738700173.5032694,6839,2.2149453163146973
1738700174.9577124,6851,2.1281304359436035
1738700179.7732787,6892,2.3533055782318115
1738700180.0045936,6894,2.0155959129333496
1738700183.5816143,6901,2.1687631607055664
1738700185.5150285,6916,2.1728858947753906
1738700185.8743148,6919,1.9973682165145874
1738700188.9448173,6944,1.7538070678710938
1738700189.9816227,6953,2.1434710025787354
1738700190.0965967,6954,1.9238176345825195
1738700190.5570683,6958,2.1430792808532715
1738700190.673775,6959,2.016414165496826
1738700190.7889864,6960,2.1113343238830566
1738700191.5944452,6967,1.8867900371551514
1738700192.397969,6974,1.922454833984375
1738700196.8518095,6988,2.09196400642395
1738700197.1022942,6990,2.28157377243042
1738700199.0470283,7006,2.1789820194244385
1738700200.2669423,7016,2.147655963897705
1738700200.3883226,7017,2.2092385292053223
1738700202.4796016,7035,2.2878386974334717
1738700211.4039965,7085,1.7564421892166138
1738700214.289921,7109,1.9329766035079956
1738700215.104157,7116,2.0590686798095703
1738700215.219312,7117,2.3392302989959717
1738700215.3349957,7118,1.9135358333587646
1738700215.566644,7120,1.9486808776855469
1738700243.8188705,7137,2.178260087966919
1738700247.4058847,7166,2.1269850730895996
1738700247.6546779,7168,1.8306379318237305
1738700248.0144572,7171,1.7896645069122314
1738700248.478272,7175,1.9116050004959106
1738700249.0570858,7180,2.214993476867676
1738700250.6809802,7194,1.9137623310089111
1738700251.1503356,7198,2.044543743133545
1738700254.8181732,7205,1.8346248865127563
1738700255.553008,7211,2.1076583862304688
1738700256.282114,7217,1.938969612121582
1738700256.766273,7221,1.9794929027557373
1738700258.264317,7233,1.8814752101898193
1738700258.775551,7237,1.7243915796279907
1738700259.3895535,7242,1.8711698055267334
1738700259.6267319,7244,2.1477534770965576
1738700260.44386,7251,1.6314722299575806
1738700260.7947996,7254,2.1305317878723145
1738700266.8590987,7280,1.8770761489868164
1738700267.7210782,7287,1.9103678464889526
1738700267.9659407,7289,2.177401542663574
1738700268.8135405,7296,1.9405014514923096
1738700269.1717353,7299,1.671573281288147
1738700269.6628518,7303,2.4009644985198975
1738700271.016209,7314,1.894775390625
1738700272.9143448,7330,1.8409043550491333
1738700273.727669,7337,2.210577964782715
1738700274.766575,7346,1.9624264240264893
1738700274.9971216,7348,2.008108377456665
1738700278.3198328,7352,2.0905802249908447
1738700279.0477474,7358,2.051650285720825
1738700279.288279,7360,1.664681315422058
1738700279.4128127,7361,2.187619924545288
1738700281.231005,7376,2.1081461906433105
1738700283.1849744,7392,2.149146795272827
1738700283.3015091,7393,2.3371059894561768
1738700284.004222,7399,2.3161685466766357
1738700284.5763059,7404,2.0870649814605713
1738700284.6916971,7405,1.8791416883468628
1738700284.9187849,7407,1.8045777082443237
1738700285.7194622,7414,1.7440340518951416
1738700286.639621,7422,2.1880428791046143
1738700292.5884979,7448,1.9196124076843262
1738700294.1644576,7461,1.8869552612304688
1738700295.1277266,7469,1.8813918828964233
1738700296.6376638,7482,2.040419101715088
1738700298.2548869,7496,1.9527595043182373
1738700298.3703198,7497,2.120757579803467
1738700322.962653,7502,2.140869379043579
1738700323.099057,7503,2.241607666015625
1738700324.3438587,7513,2.4267115592956543
1738700324.8349934,7517,2.033940315246582
1738700325.3365076,7521,2.07948899269104
1738700325.4538598,7522,1.6544283628463745
1738700325.9501278,7526,1.982069730758667
1738700326.188669,7528,2.2464334964752197
1738700331.0061665,7569,1.8817875385284424
1738700331.352866,7572,1.6175603866577148
1738700334.0879862,7576,2.263339042663574
1738700335.2897053,7582,2.176802158355713
1738700338.304001,7607,2.3423008918762207
1738700339.1693375,7614,1.8598453998565674
1738700340.9321814,7629,1.9755069017410278
1738700342.0828977,7639,1.8194555044174194
1738700342.4285512,7642,1.7764513492584229
1738700346.361499,7652,2.043548583984375
1738700347.369955,7660,1.856544017791748
1738700348.3464,7668,1.8254305124282837
1738700348.7100885,7671,1.7880144119262695
1738700350.9026859,7689,1.9781469106674194
1738700351.496808,7694,2.199831485748291
1738700351.7302804,7696,1.5559077262878418
1738700352.1896813,7700,1.7489368915557861
1738700352.4174054,7702,1.8421716690063477
1738700353.1053936,7708,1.8578814268112183
1738700354.7049484,7722,1.898820400238037
1738700359.106264,7735,1.6396573781967163
1738700360.2013235,7744,1.6214687824249268
1738700360.443488,7746,2.0799386501312256
1738700362.4134717,7762,1.9442646503448486
1738700363.5593696,7771,1.7341846227645874
1738700363.9032094,7774,1.875507116317749
1738700365.3999107,7787,2.0082850456237793
1738700369.309864,7800,2.017113208770752
1738700370.2876518,7805,1.811598300933838
1738700374.5677972,7840,2.069892644882202
1738700376.7038634,7858,1.9411307573318481
1738700376.8190925,7859,2.035529851913452
1738700403.843875,7880,2.1264545917510986
1738700404.6949356,7887,1.8651467561721802
1738700405.1879973,7891,2.193988084793091
1738700406.5229187,7902,1.9554768800735474
1738700407.0172317,7906,1.9104187488555908
1738700407.5189552,7910,1.704965353012085
1738700408.4908962,7918,1.7903486490249634
1738700408.8416886,7921,1.696606159210205
1738700409.297566,7925,2.034599542617798
1738700409.9870107,7931,2.1868910789489746
1738700410.1013858,7932,2.217913866043091
1738700411.596768,7945,1.7368009090423584
1738700415.3058743,7953,1.8659535646438599
1738700417.013731,7967,2.1115012168884277
1738700418.1027715,7976,2.0214526653289795
1738700419.3269637,7986,2.015930414199829
1738700420.189406,7993,1.9781213998794556
1738700420.3159585,7994,1.898767113685608
1738700420.897383,7999,1.84846031665802
1738700421.8256679,8007,1.7912667989730835
1738700422.5239284,8013,1.8575222492218018
1738700422.641483,8014,1.7124775648117065
1738700426.1235313,8025,1.981647253036499
1738700427.6658978,8033,2.0402438640594482
1738700427.9059267,8035,1.9327603578567505
1738700429.7160358,8050,2.1218230724334717
1738700429.836912,8051,1.5245498418807983
1738700430.5683274,8057,1.9262118339538574
1738700431.6495838,8066,1.8633813858032227
1738700432.830519,8076,1.9700627326965332
1738700434.2103074,8088,2.251924514770508
1738700434.8982341,8094,1.7923978567123413
1738700435.3571537,8098,1.7459388971328735
1738700435.4714384,8099,1.6953095197677612
1738700438.530327,8102,1.831733226776123
1738700439.463157,8109,1.9243067502975464
1738700439.7039764,8111,1.8662208318710327
1738700439.9388864,8113,1.8799724578857422
1738700442.1215272,8131,1.9738315343856812
1738700442.4801285,8134,1.8125079870224
1738700443.3380585,8141,2.0464329719543457
1738700444.2958531,8149,2.188194990158081
1738700444.996816,8155,1.9586181640625
1738700445.1133053,8156,1.8525803089141846
1738700445.3477612,8158,2.1923184394836426
1738700446.2786372,8166,1.5859558582305908
1738700447.094821,8173,2.0351712703704834
1738700449.4139664,8175,1.5859358310699463
1738700450.754938,8181,1.5948333740234375
1738700454.0575056,8208,1.6102293729782104
1738700455.0268352,8216,1.854584813117981
1738700456.8966627,8232,1.7709559202194214
1738700457.5872743,8238,2.356170892715454
1738700458.851214,8249,2.007416248321533
1738700483.4963012,8254,2.131258249282837
1738700483.7380986,8256,1.705986738204956
1738700484.2237284,8260,2.0626580715179443
1738700487.4204247,8286,1.7474415302276611
1738700490.9337063,8316,1.6472100019454956
1738700491.0522368,8317,1.7237211465835571
1738700491.7597296,8323,1.7005800008773804
1738700491.8753476,8324,1.8010520935058594
1738700496.4564142,8339,2.236640691757202
1738700499.2518213,8362,1.7682477235794067
1738700500.7973394,8375,1.9402364492416382
1738700502.6264672,8391,2.1610896587371826
1738700506.6799815,8401,1.9444714784622192
1738700506.809457,8402,2.0264060497283936
1738700507.176519,8405,1.98379647731781
1738700507.295012,8406,1.4591070413589478
1738700510.242953,8430,1.7936087846755981
1738700510.4882395,8432,2.2431445121765137
1738700510.729085,8434,1.736724853515625
1738700513.7360175,8459,1.9453116655349731
1738700519.0809836,8480,2.1689603328704834
1738700519.6783066,8485,1.7213377952575684
1738700519.8014512,8486,2.159496784210205
1738700520.2920902,8490,1.9481390714645386
1738700522.4857414,8508,1.7503113746643066
1738700524.0626044,8521,1.9401202201843262
1738700525.1081402,8530,1.819905400276184
1738700525.4570055,8533,1.780853033065796
1738700525.6906114,8535,1.6424624919891357
1738700525.8060606,8536,1.5971660614013672
1738700526.1563385,8539,1.9293036460876465
1738700530.5888693,8553,2.3723604679107666
1738700530.7154372,8554,1.559374451637268
1738700532.5741053,8569,1.7230645418167114
1738700533.6899598,8578,1.7810364961624146
1738700536.1198545,8598,1.702285885810852
1738700537.6040804,8611,1.5944170951843262
1738700537.8339448,8613,1.930681586265564
1738700538.176657,8616,1.5687917470932007
1738700564.127971,8630,2.212563991546631
1738700565.4847279,8641,2.0404016971588135
1738700565.8544354,8644,1.8962039947509766
1738700568.3095257,8664,2.073390483856201
1738700569.97457,8678,1.9682141542434692
1738700570.7739804,8685,2.0793583393096924
1738700571.0046556,8687,2.1605799198150635
1738700571.350394,8690,1.9052788019180298
1738700571.5779932,8692,1.8719931840896606
1738700572.1527522,8697,2.148935317993164
1738700572.266454,8698,1.7997097969055176
1738700577.2192554,8716,2.1918044090270996
1738700578.200028,8724,1.8652019500732422
1738700578.4360752,8726,1.9915286302566528
1738700578.5570486,8727,1.8059417009353638
1738700579.4134834,8734,1.6054491996765137
1738700580.8602493,8746,2.2394676208496094
1738700583.7919555,8771,2.0822627544403076
1738700589.4926627,8795,1.8351452350616455
1738700590.5911553,8804,1.8750934600830078
1738700591.4417143,8811,1.9828333854675293
1738700591.570702,8812,1.7096999883651733
1738700593.0001397,8824,2.0667924880981445
1738700593.1139958,8825,1.4799617528915405
1738700593.6894598,8830,1.6710011959075928
1738700594.0323622,8833,2.1632487773895264
1738700594.7215145,8839,1.967903733253479
1738700595.8735309,8849,1.9953503608703613
1738700598.629982,8851,1.8047055006027222
1738700599.6350977,8857,1.9724130630493164
1738700600.3719985,8863,1.4536213874816895
1738700602.4411607,8880,1.8987523317337036
1738700604.5184453,8897,2.235098123550415
1738700605.094812,8902,1.693002462387085
1738700605.7832625,8908,1.930219292640686
1738700610.8856435,8928,1.9249687194824219
1738700614.3135242,8956,1.6735808849334717
1738700615.1725745,8963,1.8193142414093018
1738700615.5405605,8966,2.186084508895874
1738700616.1436682,8971,1.862478256225586
1738700617.8747325,8986,1.9950023889541626
1738700618.221741,8989,2.0189149379730225
1738700618.3380468,8990,1.7986485958099365
1738700619.0373976,8996,1.6263368129730225
1738700619.3842845,8999,1.9034112691879272
